candidate,county,district,election_date,office,party,scope,state,votes
Anthony Como,Queens,15,2010-11-02,State Senate,REP,general,NY,15181.0
"Joseph P. Addabbo, Jr.",Queens,15,2010-11-02,State Senate,IND,general,NY,1188.0
Anthony Como,Queens,15,2010-11-02,State Senate,CON,general,NY,2413.0
Blank,Queens,15,2010-11-02,State Senate,,general,NY,3418.0
Void,Queens,15,2010-11-02,State Senate,,general,NY,0.0
Scattering,Queens,15,2010-11-02,State Senate,,general,NY,63.0
Total,Queens,15,2010-11-02,State Senate,,general,NY,44347.0
Toby Ann Stavisky,Queens,16,2010-11-02,State Senate,DEM,general,NY,31061.0
Toby Ann Stavisky,Queens,16,2010-11-02,State Senate,IND,general,NY,1797.0
Robert Schwartz,Queens,16,2010-11-02,State Senate,CON,general,NY,5171.0
Toby Ann Stavisky,Queens,16,2010-11-02,State Senate,WOR,general,NY,1613.0
Blank,Queens,16,2010-11-02,State Senate,,general,NY,12139.0
Void,Queens,16,2010-11-02,State Senate,,general,NY,0.0
Scattering,Queens,16,2010-11-02,State Senate,,general,NY,83.0
Total,Queens,16,2010-11-02,State Senate,,general,NY,51864.0
Martin Malave Dilan,Kings,17,2010-11-02,State Senate,DEM,general,NY,31483.0
Michael E. Freeman-Saulsberre,Kings,17,2010-11-02,State Senate,REP,general,NY,2519.0
Michael E. Freeman-Saulsberre,Kings,17,2010-11-02,State Senate,CON,general,NY,565.0
Blank,Kings,17,2010-11-02,State Senate,,general,NY,6525.0
Void,Kings,17,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,17,2010-11-02,State Senate,,general,NY,39.0
Total,Kings,17,2010-11-02,State Senate,,general,NY,41131.0
Velmanette Montgomery,Kings,18,2010-11-02,State Senate,DEM,general,NY,46725.0
Laquan O. Word,Kings,18,2010-11-02,State Senate,REP,general,NY,1865.0
Laquan O. Word,Kings,18,2010-11-02,State Senate,CON,general,NY,465.0
Velmanette Montgomery,Kings,18,2010-11-02,State Senate,WOR,general,NY,7592.0
Blank,Kings,18,2010-11-02,State Senate,,general,NY,5972.0
Void,Kings,18,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,18,2010-11-02,State Senate,,general,NY,17.0
Total,Kings,18,2010-11-02,State Senate,,general,NY,62636.0
John L. Sampson,Kings,19,2010-11-02,State Senate,DEM,general,NY,41384.0
Rose Laney,Kings,19,2010-11-02,State Senate,REP,general,NY,2620.0
John L. Sampson,Kings,19,2010-11-02,State Senate,IND,general,NY,352.0
Rose Laney,Kings,19,2010-11-02,State Senate,CON,general,NY,451.0
John L. Sampson,Kings,19,2010-11-02,State Senate,WOR,general,NY,1714.0
Blank,Kings,19,2010-11-02,State Senate,,general,NY,5915.0
Void,Kings,19,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,19,2010-11-02,State Senate,,general,NY,5.0
Total,Kings,19,2010-11-02,State Senate,,general,NY,52441.0
Eric Adams,Kings,20,2010-11-02,State Senate,DEM,general,NY,43647.0
Allan E. Romaguera,Kings,20,2010-11-02,State Senate,REP,general,NY,3569.0
Allan E. Romaguera,Kings,20,2010-11-02,State Senate,CON,general,NY,783.0
Eric Adams,Kings,20,2010-11-02,State Senate,WOR,general,NY,7951.0
Blank,Kings,20,2010-11-02,State Senate,,general,NY,5455.0
Void,Kings,20,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,20,2010-11-02,State Senate,,general,NY,19.0
Total,Kings,20,2010-11-02,State Senate,,general,NY,61424.0
Kevin S. Parker,Kings,21,2010-11-02,State Senate,DEM,general,NY,35426.0
Jeffrey Lodge,Kings,21,2010-11-02,State Senate,REP,general,NY,5950.0
Brian Kelly,Kings,21,2010-11-02,State Senate,CON,general,NY,1024.0
Kevin S. Parker,Kings,21,2010-11-02,State Senate,WOR,general,NY,2901.0
Blank,Kings,21,2010-11-02,State Senate,,general,NY,5958.0
Void,Kings,21,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,21,2010-11-02,State Senate,,general,NY,22.0
Total,Kings,21,2010-11-02,State Senate,,general,NY,51281.0
Michael DiSanto,Kings,22,2010-11-02,State Senate,DEM,general,NY,13484.0
Martin J. Golden,Kings,22,2010-11-02,State Senate,REP,general,NY,23621.0
Martin J. Golden,Kings,22,2010-11-02,State Senate,IND,general,NY,1498.0
Martin J. Golden,Kings,22,2010-11-02,State Senate,CON,general,NY,3151.0
Michael DiSanto,Kings,22,2010-11-02,State Senate,WOR,general,NY,1182.0
Blank,Kings,22,2010-11-02,State Senate,,general,NY,4387.0
Void,Kings,22,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,22,2010-11-02,State Senate,,general,NY,14.0
Total,Kings,22,2010-11-02,State Senate,,general,NY,47337.0
Diane J. Savino,Kings,23,2010-11-02,State Senate,DEM,general,NY,10406.0
Diane J. Savino,Richmond,23,2010-11-02,State Senate,DEM,general,NY,15066.0
Diane J. Savino,Total,23,2010-11-02,State Senate,DEM,general,NY,25472.0
Diane J. Savino,Kings,23,2010-11-02,State Senate,IND,general,NY,1087.0
Diane J. Savino,Richmond,23,2010-11-02,State Senate,IND,general,NY,1488.0
Diane J. Savino,Total,23,2010-11-02,State Senate,IND,general,NY,2575.0
Diane J. Savino,Kings,23,2010-11-02,State Senate,WOR,general,NY,642.0
Diane J. Savino,Richmond,23,2010-11-02,State Senate,WOR,general,NY,1219.0
Diane J. Savino,Total,23,2010-11-02,State Senate,WOR,general,NY,1861.0
Blank,Kings,23,2010-11-02,State Senate,,general,NY,6754.0
Blank,Richmond,23,2010-11-02,State Senate,,general,NY,6202.0
Blank,Total,23,2010-11-02,State Senate,,general,NY,12956.0
Void,Kings,23,2010-11-02,State Senate,,general,NY,0.0
Void,Richmond,23,2010-11-02,State Senate,,general,NY,0.0
Void,Total,23,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,23,2010-11-02,State Senate,,general,NY,43.0
Scattering,Richmond,23,2010-11-02,State Senate,,general,NY,120.0
Scattering,Total,23,2010-11-02,State Senate,,general,NY,163.0
Total,Kings,23,2010-11-02,State Senate,,general,NY,18932.0
Total,Richmond,23,2010-11-02,State Senate,,general,NY,24095.0
Total,Total,23,2010-11-02,State Senate,,general,NY,43027.0
Andrew J. Lanza,Richmond,24,2010-11-02,State Senate,REP,general,NY,43429.0
Andrew J. Lanza,Richmond,24,2010-11-02,State Senate,IND,general,NY,4681.0
Andrew J. Lanza,Richmond,24,2010-11-02,State Senate,CON,general,NY,6492.0
Blank,Richmond,24,2010-11-02,State Senate,,general,NY,20263.0
Void,Richmond,24,2010-11-02,State Senate,,general,NY,0.0
Scattering,Richmond,24,2010-11-02,State Senate,,general,NY,408.0
Total,Richmond,24,2010-11-02,State Senate,,general,NY,75273.0
Daniel L. Squadron,Kings,25,2010-11-02,State Senate,DEM,general,NY,17421.0
Daniel L. Squadron,New York,25,2010-11-02,State Senate,DEM,general,NY,25996.0
Daniel L. Squadron,Total,25,2010-11-02,State Senate,DEM,general,NY,43417.0
Joseph A. Nardiello,Kings,25,2010-11-02,State Senate,REP,general,NY,2989.0
Joseph A. Nardiello,New York,25,2010-11-02,State Senate,REP,general,NY,5228.0
Joseph A. Nardiello,Total,25,2010-11-02,State Senate,REP,general,NY,8217.0
Daniel L. Squadron,Kings,25,2010-11-02,State Senate,WOR,general,NY,3725.0
Daniel L. Squadron,New York,25,2010-11-02,State Senate,WOR,general,NY,3343.0
Daniel L. Squadron,Total,25,2010-11-02,State Senate,WOR,general,NY,7068.0
Blank,Kings,25,2010-11-02,State Senate,,general,NY,2472.0
Blank,New York,25,2010-11-02,State Senate,,general,NY,5412.0
Blank,Total,25,2010-11-02,State Senate,,general,NY,7884.0
Void,Kings,25,2010-11-02,State Senate,,general,NY,0.0
Void,New York,25,2010-11-02,State Senate,,general,NY,0.0
Void,Total,25,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,25,2010-11-02,State Senate,,general,NY,11.0
Scattering,New York,25,2010-11-02,State Senate,,general,NY,44.0
Scattering,Total,25,2010-11-02,State Senate,,general,NY,55.0
Total,Kings,25,2010-11-02,State Senate,,general,NY,26618.0
Total,New York,25,2010-11-02,State Senate,,general,NY,40023.0
Total,Total,25,2010-11-02,State Senate,,general,NY,66641.0
Liz Krueger,New York,26,2010-11-02,State Senate,DEM,general,NY,53019.0
Saul J. Farber,New York,26,2010-11-02,State Senate,REP,general,NY,22194.0
Saul J. Farber,New York,26,2010-11-02,State Senate,IND,general,NY,1440.0
Liz Krueger,New York,26,2010-11-02,State Senate,WOR,general,NY,3203.0
Blank,New York,26,2010-11-02,State Senate,,general,NY,6351.0
Void,New York,26,2010-11-02,State Senate,,general,NY,0.0
Scattering,New York,26,2010-11-02,State Senate,,general,NY,50.0
Total,New York,26,2010-11-02,State Senate,,general,NY,86257.0
Carl Kruger,Kings,27,2010-11-02,State Senate,DEM,general,NY,25004.0
Avrahom Rosenberg,Kings,27,2010-11-02,State Senate,CON,general,NY,9152.0
Blank,Kings,27,2010-11-02,State Senate,,general,NY,15701.0
Void,Kings,27,2010-11-02,State Senate,,general,NY,0.0
Scattering,Kings,27,2010-11-02,State Senate,,general,NY,48.0
Total,Kings,27,2010-11-02,State Senate,,general,NY,49905.0
Jose M. Serrano,Bronx,28,2010-11-02,State Senate,DEM,general,NY,17896.0
Jose M. Serrano,New York,28,2010-11-02,State Senate,DEM,general,NY,13334.0
Jose M. Serrano,Total,28,2010-11-02,State Senate,DEM,general,NY,31230.0
Jon Girodes,Bronx,28,2010-11-02,State Senate,REP,general,NY,581.0
Jon Girodes,New York,28,2010-11-02,State Senate,REP,general,NY,2050.0
Jon Girodes,Total,28,2010-11-02,State Senate,REP,general,NY,2631.0
Keesha S. Weiner,Bronx,28,2010-11-02,State Senate,CON,general,NY,260.0
Keesha S. Weiner,New York,28,2010-11-02,State Senate,CON,general,NY,308.0
Keesha S. Weiner,Total,28,2010-11-02,State Senate,CON,general,NY,568.0
Jose M. Serrano,Bronx,28,2010-11-02,State Senate,WOR,general,NY,848.0
Jose M. Serrano,New York,28,2010-11-02,State Senate,WOR,general,NY,1037.0
Jose M. Serrano,Total,28,2010-11-02,State Senate,WOR,general,NY,1885.0
Blank,Bronx,28,2010-11-02,State Senate,,general,NY,2532.0
Blank,New York,28,2010-11-02,State Senate,,general,NY,2951.0
Blank,Total,28,2010-11-02,State Senate,,general,NY,5483.0
Void,Bronx,28,2010-11-02,State Senate,,general,NY,0.0
Void,New York,28,2010-11-02,State Senate,,general,NY,0.0
Void,Total,28,2010-11-02,State Senate,,general,NY,0.0
Scattering,Bronx,28,2010-11-02,State Senate,,general,NY,15.0
Scattering,New York,28,2010-11-02,State Senate,,general,NY,25.0
Scattering,Total,28,2010-11-02,State Senate,,general,NY,40.0
Total,Bronx,28,2010-11-02,State Senate,,general,NY,22132.0
Total,New York,28,2010-11-02,State Senate,,general,NY,19705.0
Total,Total,28,2010-11-02,State Senate,,general,NY,41837.0
Thomas K. Duane,New York,29,2010-11-02,State Senate,DEM,general,NY,62468.0
Joseph A. Mendola,New York,29,2010-11-02,State Senate,REP,general,NY,12475.0
Thomas K. Duane,New York,29,2010-11-02,State Senate,WOR,general,NY,9177.0
Blank,New York,29,2010-11-02,State Senate,,general,NY,8371.0
Void,New York,29,2010-11-02,State Senate,,general,NY,0.0
Scattering,New York,29,2010-11-02,State Senate,,general,NY,74.0
Total,New York,29,2010-11-02,State Senate,,general,NY,92565.0
Bill Perkins,New York,30,2010-11-02,State Senate,DEM,general,NY,51784.0
Donal Yarbrough,New York,30,2010-11-02,State Senate,REP,general,NY,3795.0
Bill Perkins,New York,30,2010-11-02,State Senate,WOR,general,NY,5009.0
Blank,New York,30,2010-11-02,State Senate,,general,NY,7600.0
Void,New York,30,2010-11-02,State Senate,,general,NY,0.0
Scattering,New York,30,2010-11-02,State Senate,,general,NY,71.0
Total,New York,30,2010-11-02,State Senate,,general,NY,68259.0
Adriano Espaillat,Bronx,31,2010-11-02,State Senate,DEM,general,NY,5402.0
Adriano Espaillat,New York,31,2010-11-02,State Senate,DEM,general,NY,39397.0
Adriano Espaillat,Total,31,2010-11-02,State Senate,DEM,general,NY,44799.0
Stylo Sapaskis,Bronx,31,2010-11-02,State Senate,REP,general,NY,1600.0
Stylo Sapaskis,New York,31,2010-11-02,State Senate,REP,general,NY,4788.0
Stylo Sapaskis,Total,31,2010-11-02,State Senate,REP,general,NY,6388.0
Raphael M. Klapper,Bronx,31,2010-11-02,State Senate,CON,general,NY,324.0
Raphael M. Klapper,New York,31,2010-11-02,State Senate,CON,general,NY,640.0
Raphael M. Klapper,Total,31,2010-11-02,State Senate,CON,general,NY,964.0
Adriano Espaillat,Bronx,31,2010-11-02,State Senate,WOR,general,NY,473.0
Adriano Espaillat,New York,31,2010-11-02,State Senate,WOR,general,NY,4735.0
Adriano Espaillat,Total,31,2010-11-02,State Senate,WOR,general,NY,5208.0
Ann J. Roos,Bronx,31,2010-11-02,State Senate,GRN,general,NY,218.0
Ann J. Roos,New York,31,2010-11-02,State Senate,GRN,general,NY,1940.0
Ann J. Roos,Total,31,2010-11-02,State Senate,GRN,general,NY,2158.0
Blank,Bronx,31,2010-11-02,State Senate,,general,NY,974.0
Blank,New York,31,2010-11-02,State Senate,,general,NY,6215.0
Blank,Total,31,2010-11-02,State Senate,,general,NY,7189.0
Void,Bronx,31,2010-11-02,State Senate,,general,NY,0.0
Void,New York,31,2010-11-02,State Senate,,general,NY,0.0
Void,Total,31,2010-11-02,State Senate,,general,NY,0.0
Scattering,Bronx,31,2010-11-02,State Senate,,general,NY,8.0
Scattering,New York,31,2010-11-02,State Senate,,general,NY,95.0
Scattering,Total,31,2010-11-02,State Senate,,general,NY,103.0
Total,Bronx,31,2010-11-02,State Senate,,general,NY,8999.0
Total,New York,31,2010-11-02,State Senate,,general,NY,57810.0
Total,Total,31,2010-11-02,State Senate,,general,NY,66809.0
Ruben Diaz,Bronx,32,2010-11-02,State Senate,DEM,general,NY,33519.0
Ruben Diaz,Bronx,32,2010-11-02,State Senate,REP,general,NY,1747.0
Michael E. Walters,Bronx,32,2010-11-02,State Senate,CON,general,NY,2116.0
Blank,Bronx,32,2010-11-02,State Senate,,general,NY,4595.0
Void,Bronx,32,2010-11-02,State Senate,,general,NY,0.0
Scattering,Bronx,32,2010-11-02,State Senate,,general,NY,85.0
Total,Bronx,32,2010-11-02,State Senate,,general,NY,42062.0
J. Gustavo Rivera,Bronx,33,2010-11-02,State Senate,DEM,general,NY,25022.0
J. Gustavo Rivera,Bronx,33,2010-11-02,State Senate,WOR,general,NY,2395.0
John Reynolds,Bronx,33,2010-11-02,State Senate,GRN,general,NY,833.0
Blank,Bronx,33,2010-11-02,State Senate,,general,NY,5021.0
Void,Bronx,33,2010-11-02,State Senate,,general,NY,0.0
Scattering,Bronx,33,2010-11-02,State Senate,,general,NY,34.0
Total,Bronx,33,2010-11-02,State Senate,,general,NY,33305.0
Jeffrey D. Klein,Bronx,34,2010-11-02,State Senate,DEM,general,NY,18677.0
Jeffrey D. Klein,Westchester,34,2010-11-02,State Senate,DEM,general,NY,13239.0
Jeffrey D. Klein,Total,34,2010-11-02,State Senate,DEM,general,NY,31916.0
"Frank V. Vernuccio, Jr.",Bronx,34,2010-11-02,State Senate,REP,general,NY,6043.0
"Frank V. Vernuccio, Jr.",Westchester,34,2010-11-02,State Senate,REP,general,NY,8882.0
"Frank V. Vernuccio, Jr.",Total,34,2010-11-02,State Senate,REP,general,NY,14925.0
Jeffrey D. Klein,Bronx,34,2010-11-02,State Senate,IND,general,NY,955.0
Jeffrey D. Klein,Westchester,34,2010-11-02,State Senate,IND,general,NY,956.0
Jeffrey D. Klein,Total,34,2010-11-02,State Senate,IND,general,NY,1911.0
"Frank V. Vernuccio, Jr.",Bronx,34,2010-11-02,State Senate,CON,general,NY,1260.0
"Frank V. Vernuccio, Jr.",Westchester,34,2010-11-02,State Senate,CON,general,NY,1539.0
"Frank V. Vernuccio, Jr.",Total,34,2010-11-02,State Senate,CON,general,NY,2799.0
Jeffrey D. Klein,Bronx,34,2010-11-02,State Senate,WOR,general,NY,1326.0
Jeffrey D. Klein,Westchester,34,2010-11-02,State Senate,WOR,general,NY,710.0
Jeffrey D. Klein,Total,34,2010-11-02,State Senate,WOR,general,NY,2036.0
Blank,Bronx,34,2010-11-02,State Senate,,general,NY,2017.0
Blank,Westchester,34,2010-11-02,State Senate,,general,NY,1860.0
Blank,Total,34,2010-11-02,State Senate,,general,NY,3877.0
Void,Bronx,34,2010-11-02,State Senate,,general,NY,17.0
Void,Westchester,34,2010-11-02,State Senate,,general,NY,0.0
Void,Total,34,2010-11-02,State Senate,,general,NY,17.0
Scattering,Bronx,34,2010-11-02,State Senate,,general,NY,0.0
Scattering,Westchester,34,2010-11-02,State Senate,,general,NY,12.0
Scattering,Total,34,2010-11-02,State Senate,,general,NY,12.0
Total,Bronx,34,2010-11-02,State Senate,,general,NY,30295.0
Total,Westchester,34,2010-11-02,State Senate,,general,NY,27198.0
Total,Total,34,2010-11-02,State Senate,,general,NY,57493.0
Andrea Stewart-Cousins,Westchester,35,2010-11-02,State Senate,DEM,general,NY,39226.0
Liam J. McLaughlin,Westchester,35,2010-11-02,State Senate,REP,general,NY,29393.0
Andrea Stewart-Cousins,Westchester,35,2010-11-02,State Senate,IND,general,NY,1536.0
Liam J. McLaughlin,Westchester,35,2010-11-02,State Senate,CON,general,NY,4867.0
Andrea Stewart-Cousins,Westchester,35,2010-11-02,State Senate,WOR,general,NY,2220.0
Blank,Westchester,35,2010-11-02,State Senate,,general,NY,4333.0
Void,Westchester,35,2010-11-02,State Senate,,general,NY,0.0
Scattering,Westchester,35,2010-11-02,State Senate,,general,NY,22.0
Total,Westchester,35,2010-11-02,State Senate,,general,NY,81597.0
Ruth H. Thompson,Bronx,36,2010-11-02,State Senate,DEM,general,NY,37673.0
Ruth H. Thompson,Westchester,36,2010-11-02,State Senate,DEM,general,NY,7140.0
Ruth H. Thompson,Total,36,2010-11-02,State Senate,DEM,general,NY,44813.0
Robert L. Diamond,Bronx,36,2010-11-02,State Senate,REP,general,NY,1357.0
Robert L. Diamond,Westchester,36,2010-11-02,State Senate,REP,general,NY,213.0
Robert L. Diamond,Total,36,2010-11-02,State Senate,REP,general,NY,1570.0
Robert L. Diamond,Bronx,36,2010-11-02,State Senate,CON,general,NY,302.0
Robert L. Diamond,Westchester,36,2010-11-02,State Senate,CON,general,NY,35.0
Robert L. Diamond,Total,36,2010-11-02,State Senate,CON,general,NY,337.0
Ruth H. Thompson,Bronx,36,2010-11-02,State Senate,WOR,general,NY,2074.0
Ruth H. Thompson,Westchester,36,2010-11-02,State Senate,WOR,general,NY,226.0
Ruth H. Thompson,Total,36,2010-11-02,State Senate,WOR,general,NY,2300.0
Blank,Bronx,36,2010-11-02,State Senate,,general,NY,4139.0
Blank,Westchester,36,2010-11-02,State Senate,,general,NY,534.0
Blank,Total,36,2010-11-02,State Senate,,general,NY,4673.0
Void,Bronx,36,2010-11-02,State Senate,,general,NY,0.0
Void,Westchester,36,2010-11-02,State Senate,,general,NY,0.0
Void,Total,36,2010-11-02,State Senate,,general,NY,0.0
Scattering,Bronx,36,2010-11-02,State Senate,,general,NY,18.0
Scattering,Westchester,36,2010-11-02,State Senate,,general,NY,6.0
Scattering,Total,36,2010-11-02,State Senate,,general,NY,24.0
Total,Bronx,36,2010-11-02,State Senate,,general,NY,45563.0
Total,Westchester,36,2010-11-02,State Senate,,general,NY,8154.0
Total,Total,36,2010-11-02,State Senate,,general,NY,53717.0
Suzi Oppenheimer,Westchester,37,2010-11-02,State Senate,DEM,general,NY,42728.0
Bob Cohen,Westchester,37,2010-11-02,State Senate,REP,general,NY,38030.0
Bob Cohen,Westchester,37,2010-11-02,State Senate,IND,general,NY,2714.0
Bob Cohen,Westchester,37,2010-11-02,State Senate,CON,general,NY,3828.0
Suzi Oppenheimer,Westchester,37,2010-11-02,State Senate,WOR,general,NY,2572.0
Blank,Westchester,37,2010-11-02,State Senate,,general,NY,4570.0
Void,Westchester,37,2010-11-02,State Senate,,general,NY,0.0
Scattering,Westchester,37,2010-11-02,State Senate,,general,NY,25.0
Total,Westchester,37,2010-11-02,State Senate,,general,NY,94467.0
David S. Carlucci,Rockland,38,2010-11-02,State Senate,DEM,general,NY,43043.0
David S. Carlucci,Orange,38,2010-11-02,State Senate,DEM,general,NY,4339.0
David S. Carlucci,Total,38,2010-11-02,State Senate,DEM,general,NY,47382.0
C. Scott Vanderhoef,Rockland,38,2010-11-02,State Senate,REP,general,NY,32255.0
C. Scott Vanderhoef,Orange,38,2010-11-02,State Senate,REP,general,NY,5571.0
C. Scott Vanderhoef,Total,38,2010-11-02,State Senate,REP,general,NY,37826.0
C. Scott Vanderhoef,Rockland,38,2010-11-02,State Senate,IND,general,NY,1602.0
C. Scott Vanderhoef,Orange,38,2010-11-02,State Senate,IND,general,NY,326.0
C. Scott Vanderhoef,Total,38,2010-11-02,State Senate,IND,general,NY,1928.0
C. Scott Vanderhoef,Rockland,38,2010-11-02,State Senate,CON,general,NY,4867.0
C. Scott Vanderhoef,Orange,38,2010-11-02,State Senate,CON,general,NY,984.0
C. Scott Vanderhoef,Total,38,2010-11-02,State Senate,CON,general,NY,5851.0
David S. Carlucci,Rockland,38,2010-11-02,State Senate,WOR,general,NY,3767.0
David S. Carlucci,Orange,38,2010-11-02,State Senate,WOR,general,NY,366.0
David S. Carlucci,Total,38,2010-11-02,State Senate,WOR,general,NY,4133.0
Blank,Rockland,38,2010-11-02,State Senate,,general,NY,3318.0
Blank,Orange,38,2010-11-02,State Senate,,general,NY,753.0
Blank,Total,38,2010-11-02,State Senate,,general,NY,4071.0
Void,Rockland,38,2010-11-02,State Senate,,general,NY,117.0
Void,Orange,38,2010-11-02,State Senate,,general,NY,0.0
Void,Total,38,2010-11-02,State Senate,,general,NY,117.0
Scattering,Rockland,38,2010-11-02,State Senate,,general,NY,39.0
Scattering,Orange,38,2010-11-02,State Senate,,general,NY,4.0
Scattering,Total,38,2010-11-02,State Senate,,general,NY,43.0
Total,Rockland,38,2010-11-02,State Senate,,general,NY,89008.0
Total,Orange,38,2010-11-02,State Senate,,general,NY,12343.0
Total,Total,38,2010-11-02,State Senate,,general,NY,101351.0
"Harley E. Doles, III",Orange,39,2010-11-02,State Senate,DEM,general,NY,24412.0
"Harley E. Doles, III",Ulster,39,2010-11-02,State Senate,DEM,general,NY,6304.0
"Harley E. Doles, III",Total,39,2010-11-02,State Senate,DEM,general,NY,30716.0
"William J. Larkin, Jr.",Orange,39,2010-11-02,State Senate,REP,general,NY,34047.0
"William J. Larkin, Jr.",Ulster,39,2010-11-02,State Senate,REP,general,NY,8583.0
"William J. Larkin, Jr.",Total,39,2010-11-02,State Senate,REP,general,NY,42630.0
"William J. Larkin, Jr.",Orange,39,2010-11-02,State Senate,IND,general,NY,2482.0
"William J. Larkin, Jr.",Ulster,39,2010-11-02,State Senate,IND,general,NY,1001.0
"William J. Larkin, Jr.",Total,39,2010-11-02,State Senate,IND,general,NY,3483.0
"William J. Larkin, Jr.",Orange,39,2010-11-02,State Senate,CON,general,NY,4952.0
"William J. Larkin, Jr.",Ulster,39,2010-11-02,State Senate,CON,general,NY,1531.0
"William J. Larkin, Jr.",Total,39,2010-11-02,State Senate,CON,general,NY,6483.0
"Harley E. Doles, III",Orange,39,2010-11-02,State Senate,WOR,general,NY,2209.0
"Harley E. Doles, III",Ulster,39,2010-11-02,State Senate,WOR,general,NY,1036.0
"Harley E. Doles, III",Total,39,2010-11-02,State Senate,WOR,general,NY,3245.0
Blank,Orange,39,2010-11-02,State Senate,,general,NY,4057.0
Blank,Ulster,39,2010-11-02,State Senate,,general,NY,1146.0
Blank,Total,39,2010-11-02,State Senate,,general,NY,5203.0
Void,Orange,39,2010-11-02,State Senate,,general,NY,16.0
Void,Ulster,39,2010-11-02,State Senate,,general,NY,7.0
Void,Total,39,2010-11-02,State Senate,,general,NY,23.0
Scattering,Orange,39,2010-11-02,State Senate,,general,NY,32.0
Scattering,Ulster,39,2010-11-02,State Senate,,general,NY,6.0
Scattering,Total,39,2010-11-02,State Senate,,general,NY,38.0
Total,Orange,39,2010-11-02,State Senate,,general,NY,72207.0
Total,Ulster,39,2010-11-02,State Senate,,general,NY,19614.0
Total,Total,39,2010-11-02,State Senate,,general,NY,91821.0
Michael B. Kaplowitz,Putnam,40,2010-11-02,State Senate,DEM,general,NY,11862.0
Michael B. Kaplowitz,Dutchess,40,2010-11-02,State Senate,DEM,general,NY,4366.0
Michael B. Kaplowitz,Westchester,40,2010-11-02,State Senate,DEM,general,NY,27358.0
Michael B. Kaplowitz,Total,40,2010-11-02,State Senate,DEM,general,NY,43586.0
Greg Ball,Putnam,40,2010-11-02,State Senate,REP,general,NY,13693.0
Greg Ball,Dutchess,40,2010-11-02,State Senate,REP,general,NY,5777.0
Greg Ball,Westchester,40,2010-11-02,State Senate,REP,general,NY,22893.0
Greg Ball,Total,40,2010-11-02,State Senate,REP,general,NY,42363.0
Michael B. Kaplowitz,Putnam,40,2010-11-02,State Senate,IND,general,NY,2197.0
Michael B. Kaplowitz,Dutchess,40,2010-11-02,State Senate,IND,general,NY,505.0
Michael B. Kaplowitz,Westchester,40,2010-11-02,State Senate,IND,general,NY,2279.0
Michael B. Kaplowitz,Total,40,2010-11-02,State Senate,IND,general,NY,4981.0
Greg Ball,Putnam,40,2010-11-02,State Senate,CON,general,NY,3270.0
Greg Ball,Dutchess,40,2010-11-02,State Senate,CON,general,NY,1131.0
Greg Ball,Westchester,40,2010-11-02,State Senate,CON,general,NY,3941.0
Greg Ball,Total,40,2010-11-02,State Senate,CON,general,NY,8342.0
Blank,Putnam,40,2010-11-02,State Senate,,general,NY,1702.0
Blank,Dutchess,40,2010-11-02,State Senate,,general,NY,810.0
Blank,Westchester,40,2010-11-02,State Senate,,general,NY,3187.0
Blank,Total,40,2010-11-02,State Senate,,general,NY,5699.0
Void,Putnam,40,2010-11-02,State Senate,,general,NY,0.0
Void,Dutchess,40,2010-11-02,State Senate,,general,NY,
Void,Westchester,40,2010-11-02,State Senate,,general,NY,0.0
Void,Total,40,2010-11-02,State Senate,,general,NY,0.0
Scattering,Putnam,40,2010-11-02,State Senate,,general,NY,25.0
Scattering,Dutchess,40,2010-11-02,State Senate,,general,NY,5.0
Scattering,Westchester,40,2010-11-02,State Senate,,general,NY,42.0
Scattering,Total,40,2010-11-02,State Senate,,general,NY,72.0
Total,Putnam,40,2010-11-02,State Senate,,general,NY,32749.0
Total,Dutchess,40,2010-11-02,State Senate,,general,NY,12594.0
Total,Westchester,40,2010-11-02,State Senate,,general,NY,59700.0
Total,Total,40,2010-11-02,State Senate,,general,NY,105043.0
Didi Barrett,Columbia,41,2010-11-02,State Senate,DEM,general,NY,8247.0
Didi Barrett,Dutchess,41,2010-11-02,State Senate,DEM,general,NY,26095.0
Didi Barrett,Total,41,2010-11-02,State Senate,DEM,general,NY,34342.0
Stephen M. Saland,Columbia,41,2010-11-02,State Senate,REP,general,NY,10866.0
Stephen M. Saland,Dutchess,41,2010-11-02,State Senate,REP,general,NY,34587.0
Stephen M. Saland,Total,41,2010-11-02,State Senate,REP,general,NY,45453.0
Stephen M. Saland,Columbia,41,2010-11-02,State Senate,IND,general,NY,1230.0
Stephen M. Saland,Dutchess,41,2010-11-02,State Senate,IND,general,NY,2756.0
Stephen M. Saland,Total,41,2010-11-02,State Senate,IND,general,NY,3986.0
Stephen M. Saland,Columbia,41,2010-11-02,State Senate,CON,general,NY,1609.0
Stephen M. Saland,Dutchess,41,2010-11-02,State Senate,CON,general,NY,5632.0
Stephen M. Saland,Total,41,2010-11-02,State Senate,CON,general,NY,7241.0
